ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia laboral,Gastoscore,Family_Size,Generacion,Ingresos anuales brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Cluster_k4,Cluster_k5
0.1261453031004164,1.0,1.0,0.7307692307692307,0.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.2821295354357409,0.7959183673469387,0.3369565217391304,0.0,0.0,0.7140350877192982,2,4
0.1364183248496066,0.0,1.0,0.5641025641025641,0.0,0.625,0.0,0.5,0.0,0.3333333333333333,0.950737538148525,0.2244897959183673,0.092391304347826,0.5294117647058822,0.0,0.6052631578947368,3,3
0.1466913465987968,0.0,0.0,0.3205128205128205,0.0,0.375,0.0,0.5,0.125,0.3333333333333333,0.2928958969142082,0.2857142857142857,0.1032608695652173,0.0,0.0,0.6649122807017543,2,2
0.156964368347987,0.0,0.0,0.1923076923076923,0.0,0.125,0.5,0.5,0.5,1.0,0.1569175991861648,0.9591836734693876,0.6684782608695652,0.0,0.0,0.5228070175438596,1,1
0.1672373900971772,1.0,0.0,0.1794871794871795,0.0,0.375,0.5,0.5,0.625,1.0,0.1681756527636487,0.4081632653061224,0.5597826086956521,0.0,1.0,0.3385964912280702,1,1
0.1776029615918556,1.0,1.0,0.5641025641025641,1.0,0.875,0.0,1.0,0.375,0.3333333333333333,0.4705154289589692,0.0408163265306122,0.0597826086956521,0.2941176470588235,0.0,0.1543859649122807,0,2
0.1878759833410458,0.0,1.0,0.858974358974359,1.0,0.0,0.0,0.0,0.0,0.0,0.8672092234655815,0.5102040816326531,0.0815217391304347,0.1176470588235294,0.0,0.2210526315789474,3,0
0.198149005090236,1.0,1.0,0.4358974358974359,1.0,0.125,0.0,0.5,0.0,0.3333333333333333,0.9492285520515428,0.2040816326530612,0.0163043478260869,0.1176470588235294,0.0,0.0368421052631578,3,0
0.2084220268394262,0.0,0.0,0.0,0.0,0.375,1.0,0.5,0.375,0.6666666666666666,0.0780603594438792,0.8571428571428571,0.9293478260869564,0.0,0.0,0.3263157894736842,1,1
0.2186950485886163,1.0,1.0,0.2051282051282051,1.0,0.0,0.5,0.5,0.125,1.0,0.1022126144455747,0.4897959183673469,0.1630434782608695,0.0,0.0,0.5701754385964912,2,2
0.2289680703378065,0.0,0.0,0.2564102564102564,1.0,0.0,0.5,0.5,0.125,1.0,0.1720159376059681,0.0,0.2554347826086956,0.0,1.0,0.1842105263157895,0,2
0.2392410920869967,0.0,1.0,0.5641025641025641,0.0,0.25,0.0,1.0,0.25,0.3333333333333333,0.4255086469989828,0.9183673469387754,0.1413043478260869,0.0,0.0,0.3385964912280702,0,2
0.2495141138361869,1.0,1.0,0.5384615384615384,0.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.9669125127161752,0.2244897959183673,0.6467391304347826,1.0,1.0,0.4649122807017544,3,0
0.2597871355853771,1.0,0.0,0.1794871794871795,0.0,0.375,0.5,0.5,0.875,1.0,0.0517378772465242,0.3673469387755101,0.75,0.0,0.0,0.8070175438596491,1,4
0.2700601573345673,1.0,1.0,0.4358974358974359,1.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.1765598507968803,1.0,0.0597826086956521,0.0,0.0,0.2807017543859649,0,2
0.2804257288292457,1.0,0.0,0.2435897435897436,1.0,0.0,0.5,0.5,0.0,1.0,0.1517378772465242,0.3265306122448979,0.2119565217391304,0.0,0.0,0.0140350877192982,0,2
0.2906987505784359,0.0,0.0,0.2435897435897436,0.0,0.0,0.5,0.5,0.375,1.0,0.1426500508646999,0.3061224489795918,0.2880434782608695,0.0,1.0,0.6017543859649123,2,4
0.3009717723276261,0.0,1.0,0.3846153846153846,1.0,0.0,0.0,0.5,0.25,0.3333333333333333,0.8279331976941335,0.4693877551020408,0.3097826086956521,0.2941176470588235,0.0,0.6771929824561403,3,3
0.3112447940768163,0.0,1.0,0.3333333333333333,0.0,0.625,0.0,0.5,0.125,0.3333333333333333,0.39097999321804,0.0204081632653061,0.0597826086956521,0.0,0.0,0.6859649122807017,2,3
0.3215178158260064,1.0,0.0,0.0128205128205128,0.0,0.375,1.0,0.5,0.25,0.6666666666666666,0.0411071549677856,0.4285714285714285,0.5,0.0,1.0,0.2421052631578947,1,1
0.3317908375751967,1.0,0.0,0.1153846153846154,0.0,0.125,1.0,0.5,0.0,1.0,0.1416327568667345,0.979591836734694,0.9565217391304348,0.0,0.0,0.3315789473684211,1,1
0.3420638593243869,0.0,1.0,0.91025641025641,0.0,1.0,0.0,0.0,0.125,0.0,0.5985842658528315,0.5102040816326531,0.2608695652173913,0.5294117647058822,0.0,0.5385964912280702,3,3
0.3523368810735771,0.0,0.0,0.1282051282051282,1.0,0.375,1.0,0.5,0.375,1.0,0.0771108850457782,0.0612244897959183,0.358695652173913,0.0,0.0,0.2140350877192982,0,2
0.3626099028227672,1.0,0.0,0.1923076923076923,0.0,0.625,0.5,0.5,0.0,1.0,0.0801712444896575,0.9591836734693876,0.5108695652173912,0.0,0.0,0.368421052631579,1,1
0.3728829245719574,0.0,1.0,0.141025641025641,0.0,0.375,1.0,1.0,0.5,1.0,0.0965666327568667,0.0204081632653061,0.2445652173913043,0.0,0.0,0.5175438596491228,0,2
0.3832484960666358,0.0,1.0,0.141025641025641,1.0,0.0,1.0,0.5,0.125,1.0,0.0895388267209223,0.7755102040816326,0.1358695652173913,0.0,0.0,0.8596491228070176,2,4
0.393521517815826,1.0,1.0,0.5384615384615384,1.0,0.0,0.0,1.0,0.125,0.3333333333333333,0.317667005764666,0.1224489795918367,0.5543478260869565,0.1176470588235294,0.0,0.8122807017543859,2,4
0.4037945395650162,0.0,0.0,0.4102564102564102,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.4402933197694134,0.7142857142857142,0.0978260869565217,0.1176470588235294,0.0,0.0052631578947368,0,2
0.4140675613142064,0.0,0.0,0.0512820512820513,0.0,0.375,1.0,0.5,0.125,0.6666666666666666,0.0466853170566293,0.836734693877551,0.983695652173913,0.0,1.0,0.5385964912280702,1,1
0.4243405830633965,0.0,0.0,0.1282051282051282,1.0,0.0,1.0,0.5,0.25,1.0,0.0899033570701932,0.2857142857142857,0.358695652173913,0.0,0.0,0.0175438596491228,0,2
0.4346136048125867,0.0,1.0,0.4358974358974359,1.0,0.0,0.0,0.5,0.125,0.3333333333333333,0.3500423872499152,0.8571428571428571,0.1521739130434782,0.1176470588235294,1.0,0.6298245614035087,2,2
0.4448866265617769,1.0,1.0,0.3076923076923077,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.111842997626314,0.1428571428571428,0.5760869565217391,0.0,1.0,0.4122807017543859,1,1
0.4551596483109671,0.0,1.0,0.858974358974359,0.0,1.0,0.0,0.0,0.125,0.0,0.3053407934893184,0.9591836734693876,0.4347826086956521,0.0,0.0,0.3385964912280702,0,2
0.4654326700601573,1.0,1.0,0.3205128205128205,1.0,0.0,0.0,1.0,0.375,0.3333333333333333,0.4485757884028484,0.3265306122448979,0.625,0.0,1.0,0.2754385964912281,1,1
0.4757056918093475,0.0,0.0,0.1538461538461538,1.0,0.375,0.5,0.5,0.0,1.0,0.0916836215666327,0.8571428571428571,0.1032608695652173,0.0,1.0,0.4824561403508772,0,2
0.4860712633040259,1.0,0.0,0.0128205128205128,0.0,0.375,1.0,0.5,0.375,0.6666666666666666,0.0648779247202441,0.0,0.875,0.0,0.0,0.3842105263157895,1,1
0.4963442850532161,0.0,0.0,0.3846153846153846,1.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.1238470668023058,0.4693877551020408,0.3097826086956521,0.0,0.0,0.6403508771929824,2,4
0.5066173068024064,0.0,1.0,0.6025641025641025,0.0,0.0,0.0,1.0,0.125,0.3333333333333333,0.8085283146829434,0.0204081632653061,0.532608695652174,0.5294117647058822,1.0,0.2140350877192982,3,0
0.5168903285515964,0.0,1.0,0.2564102564102564,1.0,0.0,0.5,1.0,0.125,1.0,0.6049593082400815,1.0,0.5271739130434783,0.1176470588235294,0.0,0.5385964912280702,3,3
0.5271633503007866,1.0,1.0,0.3076923076923077,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.4023228212953544,1.0,0.6793478260869565,0.1176470588235294,1.0,0.5263157894736842,1,1
0.5374363720499769,0.0,1.0,0.5512820512820513,1.0,0.875,0.0,1.0,0.125,0.3333333333333333,0.6660562902678875,0.4489795918367346,0.1902173913043478,0.1176470588235294,0.0,0.1719298245614035,3,0
0.547709393799167,1.0,1.0,0.8205128205128205,0.0,0.75,0.0,0.5,0.0,0.0,0.6399287894201424,0.8571428571428571,0.4347826086956521,0.5294117647058822,0.0,0.912280701754386,2,3
0.5579824155483573,1.0,1.0,0.1923076923076923,1.0,0.0,0.5,1.0,0.125,1.0,0.0619192946761614,0.9387755102040816,0.5054347826086957,0.0,0.0,0.7578947368421052,2,4
0.5682554372975475,1.0,0.0,0.1025641025641025,1.0,0.375,1.0,0.5,0.375,1.0,0.1313411325873177,0.3673469387755101,0.8641304347826086,0.0,0.0,0.650877192982456,1,1
0.5785284590467377,1.0,0.0,0.1923076923076923,1.0,0.625,0.5,0.5,0.125,1.0,0.0682010851135978,0.5510204081632653,0.1630434782608695,0.0,0.0,0.2736842105263158,0,2
0.588894030541416,0.0,1.0,0.3846153846153846,1.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.5183706341132588,0.7551020408163265,0.0706521739130434,0.2941176470588235,0.0,0.8649122807017543,2,3
0.5991670522906062,1.0,1.0,0.7564102564102564,1.0,1.0,0.0,0.5,0.0,0.0,0.5549762631400474,0.7551020408163265,0.5380434782608695,0.1176470588235294,0.0,0.963157894736842,2,3
0.6094400740397964,1.0,1.0,0.4230769230769231,1.0,0.0,0.0,1.0,0.125,0.3333333333333333,0.0923872499152255,0.1224489795918367,0.0597826086956521,0.0,0.0,0.0614035087719298,0,2
0.6197130957889866,1.0,1.0,0.5256410256410257,1.0,0.0,0.0,1.0,0.125,0.3333333333333333,0.3762122753475754,0.1224489795918367,0.0054347826086956,0.1176470588235294,0.0,0.4666666666666667,0,2
0.6299861175381768,1.0,1.0,0.7820512820512819,1.0,1.0,0.0,0.0,0.25,0.0,0.163546965072906,0.6938775510204082,0.108695652173913,0.0,1.0,0.2456140350877192,0,2
0.640259139287367,1.0,1.0,0.5384615384615384,1.0,1.0,0.0,0.0,0.125,0.3333333333333333,0.7667344862665311,0.3265306122448979,0.4456521739130434,0.1176470588235294,0.0,0.9491228070175438,2,3
0.6505321610365572,1.0,1.0,0.5769230769230769,1.0,1.0,0.0,0.0,0.125,0.3333333333333333,0.544735503560529,0.0612244897959183,0.4945652173913043,0.1176470588235294,0.0,0.3245614035087719,3,0
0.6608051827857474,1.0,0.0,0.1025641025641025,1.0,0.875,1.0,0.5,0.125,1.0,0.1172431332655137,0.9183673469387754,0.8532608695652174,0.0,0.0,0.6,1,1
0.6710782045349375,1.0,1.0,0.1794871794871795,1.0,0.625,0.5,1.0,0.125,1.0,0.1200830790098338,0.7755102040816326,0.1739130434782608,0.0,0.0,0.9894736842105262,2,4
0.6813512262841277,1.0,0.0,0.1282051282051282,0.0,0.0,1.0,0.5,0.375,1.0,0.1286792132926416,0.3265306122448979,0.5489130434782609,0.0,0.0,0.2736842105263158,1,1
0.6917167977788061,1.0,1.0,0.5512820512820513,1.0,0.0,0.0,1.0,0.375,0.3333333333333333,0.2573499491353001,0.3673469387755101,0.233695652173913,0.0,0.0,0.0087719298245614,0,2
0.7019898195279963,0.0,1.0,0.2948717948717948,1.0,0.125,0.0,0.0,0.125,1.0,0.6353255340793489,0.7142857142857142,0.1141304347826086,0.1176470588235294,0.0,0.2947368421052632,3,0
0.7122628412771865,1.0,1.0,0.1282051282051282,1.0,0.375,1.0,0.5,0.125,1.0,0.0764157341471685,0.0204081632653061,0.6847826086956521,0.0,0.0,0.7385964912280701,1,4
0.7225358630263767,0.0,1.0,0.4615384615384615,1.0,0.875,0.0,1.0,0.125,0.3333333333333333,0.9654035266191928,0.5102040816326531,0.0271739130434782,0.1176470588235294,1.0,0.5210526315789473,3,3
0.7328088847755669,0.0,1.0,0.4102564102564102,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.2978467277043065,0.1224489795918367,0.1195652173913043,0.0,0.0,0.6,2,2
0.743081906524757,0.0,0.0,0.2051282051282051,0.0,0.375,0.5,0.5,0.375,1.0,0.0889454052221092,0.2244897959183673,0.8152173913043478,0.0,0.0,0.3245614035087719,1,1
0.7533549282739472,1.0,1.0,0.5384615384615384,1.0,0.0,0.0,1.0,0.375,0.3333333333333333,0.4019752458460495,0.836734693877551,0.3967391304347826,0.2941176470588235,0.0,0.3385964912280702,0,2
0.7636279500231374,0.0,0.0,0.2051282051282051,0.0,0.125,0.5,0.5,0.25,1.0,0.1088758901322482,0.4285714285714285,0.0652173913043478,0.0,0.0,0.2017543859649123,0,2
0.7739009717723276,0.0,0.0,0.2564102564102564,1.0,0.625,0.5,0.5,0.125,1.0,0.7751356391997288,0.7959183673469387,0.6413043478260869,0.1176470588235294,1.0,0.3842105263157895,3,0
0.7841739935215178,1.0,1.0,0.4615384615384615,0.0,0.0,0.0,0.5,0.25,0.3333333333333333,0.1415649372668701,0.3061224489795918,0.3097826086956521,0.0,1.0,0.6333333333333333,2,4
0.7945395650161963,1.0,1.0,0.3846153846153846,1.0,0.5,0.0,1.0,0.125,0.3333333333333333,0.508833502882333,0.0204081632653061,0.0163043478260869,0.1176470588235294,0.0,0.0298245614035087,0,2
0.8048125867653864,0.0,0.0,0.4358974358974359,1.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.2379535435740929,0.1632653061224489,0.3532608695652174,0.1176470588235294,0.0,0.4929824561403509,0,2
0.8150856085145766,1.0,0.0,0.1666666666666666,0.0,0.375,0.5,0.5,0.375,1.0,0.0599949135300101,0.2040816326530612,0.6847826086956521,0.0,0.0,0.5438596491228069,1,1
0.8253586302637668,0.0,0.0,0.1153846153846154,0.0,0.375,1.0,0.5,0.25,1.0,0.0936334350627331,0.0612244897959183,0.9402173913043478,0.0,1.0,0.3333333333333333,1,1
0.835631652012957,1.0,1.0,0.6282051282051282,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.2999576127500848,0.4489795918367346,0.0597826086956521,0.1176470588235294,0.0,0.9105263157894736,2,4
0.8459046737621472,1.0,1.0,0.2435897435897436,0.0,0.875,0.5,1.0,0.375,1.0,0.0970922346558155,0.1428571428571428,0.358695652173913,0.0,0.0,0.8456140350877193,2,4
0.8561776955113374,0.0,0.0,0.0128205128205128,0.0,0.75,1.0,0.5,0.25,0.6666666666666666,0.0203289250593421,0.4489795918367346,0.657608695652174,0.0,0.0,0.2,1,1
0.8664507172605276,1.0,0.0,0.1923076923076923,0.0,0.375,0.5,0.5,0.5,1.0,0.1601051203797897,0.1020408163265306,0.7228260869565217,0.0,0.0,0.4982456140350877,1,1
0.8767237390097178,1.0,1.0,0.4743589743589743,1.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.223126483553747,0.1428571428571428,0.1304347826086956,0.0,0.0,0.3771929824561403,0,2
0.886996760758908,0.0,1.0,0.2564102564102564,1.0,0.0,0.5,0.5,0.125,1.0,0.1182773821634452,0.2653061224489795,0.8369565217391304,0.0,0.0,0.3894736842105263,1,1
0.8973623322535863,0.0,0.0,0.3333333333333333,0.0,0.875,0.0,0.5,0.25,0.3333333333333333,0.104136995591726,0.2244897959183673,0.108695652173913,0.0,0.0,0.7157894736842105,2,4
0.9076353540027764,1.0,1.0,0.3076923076923077,0.0,0.625,0.0,1.0,0.125,0.3333333333333333,0.8330027127839945,0.4285714285714285,0.7228260869565217,0.5294117647058822,1.0,0.5017543859649123,3,0
0.9179083757519668,1.0,0.0,0.2948717948717948,1.0,0.875,0.0,0.5,0.25,1.0,0.2385215327229569,0.3265306122448979,0.7119565217391304,0.0,0.0,0.4614035087719298,1,1
0.9281813975011568,0.0,1.0,0.4102564102564102,1.0,0.0,0.0,1.0,0.375,0.3333333333333333,0.8220583248558835,0.673469387755102,0.3097826086956521,0.2941176470588235,0.0,0.1385964912280702,3,0
0.9384544192503472,0.0,1.0,0.6025641025641025,1.0,0.0,0.0,0.0,0.125,0.3333333333333333,0.5028738555442522,0.5510204081632653,0.4945652173913043,0.1176470588235294,0.0,0.7736842105263158,2,3
0.9487274409995372,1.0,1.0,0.1923076923076923,0.0,0.875,0.5,0.5,0.125,1.0,0.1545693455408613,0.2040816326530612,0.8260869565217391,0.0,0.0,0.0245614035087719,1,1
0.9590004627487274,1.0,1.0,0.5256410256410257,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.3047812817904374,0.9387755102040816,0.4565217391304347,0.0,0.0,0.4578947368421053,0,2
0.9692734844979176,1.0,1.0,0.5641025641025641,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1215412004069176,0.9183673469387754,0.0108695652173913,0.0,0.0,0.4701754385964912,0,2
0.9795465062471078,0.0,0.0,0.282051282051282,1.0,0.0,0.0,0.5,0.0,1.0,0.4136486944727026,0.0816326530612244,0.6956521739130435,0.1176470588235294,0.0,0.5280701754385965,1,1
0.989819527996298,1.0,1.0,0.6282051282051282,1.0,0.0,0.0,0.0,0.125,0.3333333333333333,0.9115123770769752,0.7346938775510203,0.3152173913043478,0.1176470588235294,0.0,0.8263157894736842,3,3
9.254974548819992e-05,1.0,1.0,0.5641025641025641,1.0,0.625,0.0,1.0,0.125,0.3333333333333333,0.7440742624618515,0.0204081632653061,0.2391304347826087,0.1176470588235294,1.0,0.5789473684210525,3,3
0.0103655714946783,1.0,1.0,0.1666666666666666,0.0,0.5,0.5,1.0,0.25,1.0,0.1187436419125127,0.8775510204081632,0.3043478260869565,0.0,1.0,0.2140350877192982,0,2
0.0206385932438685,1.0,1.0,0.5897435897435898,1.0,0.0,0.0,1.0,0.375,0.3333333333333333,0.8399796541200408,0.9387755102040816,0.5543478260869565,0.2941176470588235,0.0,0.0368421052631578,3,0
0.0309116149930587,1.0,1.0,0.7051282051282051,0.0,0.25,0.0,0.0,0.75,0.3333333333333333,0.1401152933197694,1.0,0.483695652173913,0.0,1.0,0.1964912280701754,0,1
0.0411846367422489,1.0,1.0,0.4743589743589743,0.0,0.0,0.0,0.5,0.25,0.3333333333333333,0.5799423533401153,0.7959183673469387,0.4728260869565217,0.0,1.0,0.2807017543859649,3,0
0.0514576584914391,1.0,1.0,0.282051282051282,0.0,0.25,0.0,0.0,0.5,1.0,0.7145557816208885,0.3877551020408163,0.2445652173913043,0.0,1.0,0.5701754385964912,3,3
0.0617306802406293,0.0,1.0,0.2435897435897436,1.0,0.375,0.5,0.5,0.125,1.0,0.0700237368599525,0.4489795918367346,0.1847826086956521,0.0,0.0,0.287719298245614,0,2
0.0720037019898195,1.0,0.0,0.0,0.0,0.625,1.0,0.5,0.125,0.6666666666666666,0.0388691081722617,0.2040816326530612,0.6141304347826086,0.0,0.0,0.5596491228070175,1,4
0.0822767237390097,1.0,1.0,0.1666666666666666,1.0,0.125,0.5,0.5,0.125,1.0,0.1326890471346219,0.5510204081632653,0.1630434782608695,0.0,0.0,0.6771929824561403,2,2
0.0840351689032855,1.0,0.0,0.9615384615384616,0.0,1.0,0.0,0.5,0.0,0.0,0.6145642590708715,0.9387755102040816,0.3152173913043478,0.5294117647058822,0.0,0.0403508771929824,0,0
0.0851457658491439,0.0,1.0,0.0128205128205128,0.0,0.375,1.0,0.5,0.5,0.6666666666666666,0.0951678535096643,0.5918367346938775,0.9021739130434784,0.0,0.0,0.687719298245614,1,4
0.0861638130495141,1.0,0.0,0.1025641025641025,0.0,0.375,1.0,0.5,0.25,1.0,0.09548999660902,0.3061224489795918,0.9293478260869564,0.0,1.0,0.3789473684210526,1,1
0.0871818602498843,1.0,1.0,0.5769230769230769,1.0,0.875,0.0,0.5,0.375,0.3333333333333333,0.0999237029501526,0.6530612244897959,0.6467391304347826,0.0,0.0,0.9263157894736842,2,4
0.0881999074502545,0.0,0.0,0.2948717948717948,1.0,0.0,0.0,0.5,0.0,1.0,0.1593336724313326,0.7346938775510203,0.7065217391304348,0.0,0.0,0.7701754385964912,1,4
0.0892179546506247,0.0,1.0,0.4487179487179487,1.0,0.625,0.0,0.5,0.0,0.3333333333333333,0.4233638521532722,0.183673469387755,0.0489130434782608,0.1176470588235294,0.0,0.3157894736842105,0,2
0.0902360018509949,1.0,0.0,0.4102564102564102,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.8057392336385216,0.6938775510204082,0.4347826086956521,0.1176470588235294,0.0,0.6087719298245614,3,3
0.0912540490513651,1.0,1.0,0.3461538461538461,1.0,0.25,0.0,0.0,0.25,0.3333333333333333,0.5888521532722957,0.9387755102040816,0.1521739130434782,0.2941176470588235,0.0,0.5122807017543859,3,3
0.0922720962517353,1.0,1.0,0.2564102564102564,0.0,0.25,0.5,1.0,0.375,1.0,0.5998813157002374,0.3265306122448979,0.7228260869565217,0.0,0.0,0.5578947368421052,3,3
0.0932901434521055,1.0,1.0,0.8717948717948718,0.0,1.0,0.0,0.5,0.0,0.0,0.7363258731773483,0.9591836734693876,0.1793478260869565,0.5294117647058822,0.0,0.7947368421052631,3,3
0.0943081906524757,1.0,0.0,0.2564102564102564,1.0,0.0,0.5,0.5,0.125,1.0,0.5245167853509665,0.183673469387755,0.1358695652173913,0.1176470588235294,0.0,0.7771929824561403,2,3
0.0954187875983341,1.0,0.0,0.1282051282051282,0.0,1.0,1.0,0.5,0.75,1.0,0.1080620549338758,0.4489795918367346,0.1141304347826086,0.0,1.0,0.507017543859649,0,2
0.0964368347987043,0.0,1.0,0.2692307692307693,1.0,0.0,0.5,0.0,0.125,1.0,0.7641488640217022,0.3469387755102041,0.467391304347826,0.1176470588235294,1.0,0.6140350877192982,3,3
0.0974548819990745,1.0,1.0,0.3974358974358974,1.0,0.25,0.0,0.0,0.25,0.3333333333333333,0.6510088165479824,0.9183673469387754,0.1902173913043478,0.2941176470588235,0.0,0.5561403508771929,3,3
0.0984729291994447,1.0,1.0,0.5256410256410257,0.0,0.25,0.0,0.0,0.375,0.3333333333333333,0.4485164462529671,0.8163265306122448,0.3152173913043478,0.0,0.0,0.2456140350877192,0,2
0.0994909763998149,0.0,1.0,0.4102564102564102,0.0,0.5,0.0,1.0,0.375,0.3333333333333333,0.676305527297389,0.9387755102040816,0.0108695652173913,0.0,0.0,0.7543859649122807,3,3
0.1005090236001851,0.0,0.0,0.141025641025641,1.0,0.375,1.0,0.5,0.25,1.0,0.1663021363173957,0.6530612244897959,0.125,0.0,0.0,0.7596491228070175,2,4
0.1015270708005553,1.0,1.0,0.2948717948717948,0.0,0.875,0.0,0.5,0.125,1.0,0.3134876229230248,0.4897959183673469,0.125,0.0,1.0,0.3263157894736842,0,2
0.1025451180009255,0.0,1.0,0.1282051282051282,0.0,0.75,1.0,0.5,0.125,1.0,0.1119616819260766,0.2857142857142857,0.3478260869565217,0.0,0.0,0.7824561403508772,2,4
0.1035631652012957,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.2136656493726687,0.1632653061224489,0.4619565217391304,0.0,0.0,0.6666666666666666,2,4
0.1045812124016659,1.0,1.0,0.7564102564102564,1.0,0.0,0.0,1.0,0.125,0.0,0.5439047134621906,0.836734693877551,0.0380434782608695,0.1176470588235294,1.0,0.5964912280701754,3,3
0.1056918093475243,0.0,1.0,0.141025641025641,1.0,0.5,1.0,0.5,0.125,1.0,0.1220583248558833,0.6326530612244897,0.2282608695652173,0.0,0.0,0.3017543859649123,0,2
0.1067098565478945,1.0,0.0,0.2435897435897436,1.0,0.875,0.5,0.5,0.5,1.0,0.0747880637504238,0.9591836734693876,0.6847826086956521,0.0,0.0,0.231578947368421,1,1
0.1077279037482647,1.0,1.0,0.2948717948717948,1.0,0.25,0.0,0.0,0.5,1.0,0.7671922685656154,0.9387755102040816,0.1630434782608695,0.0,0.0,0.3403508771929824,3,0
0.1087459509486349,0.0,1.0,0.717948717948718,1.0,1.0,0.0,0.0,0.125,0.3333333333333333,0.9739148864021704,0.8571428571428571,0.092391304347826,0.1176470588235294,0.0,0.0701754385964912,3,0
0.109763998149005,1.0,0.0,0.0,0.0,0.375,1.0,0.5,0.375,0.6666666666666666,0.0348677517802644,0.6938775510204082,0.7989130434782609,0.0,0.0,0.763157894736842,1,4
0.1107820453493752,1.0,1.0,0.3974358974358974,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.3427178704645642,0.2857142857142857,0.0217391304347826,0.1176470588235294,0.0,0.7491228070175439,2,3
0.1118000925497454,0.0,1.0,0.4487179487179487,1.0,0.5,0.0,0.0,0.125,0.3333333333333333,0.9457104103085792,0.8979591836734693,0.1684782608695652,0.1176470588235294,0.0,0.7684210526315789,3,3
