ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia laboral,Gastoscore,Family_Size,Generacion,Ingresos anuales brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente
0.04118463674224896,1.0,1.0,0.47435897435897434,0.0,0.0,0.0,0.5,0.25,0.3333333333333333,0.5799423533401153,0.7959183673469387,0.47282608695652173,0.0,1.0,0.2807017543859649
0.05145765849143915,1.0,1.0,0.28205128205128205,0.0,0.25,0.0,0.0,0.5,1.0,0.7145557816208885,0.3877551020408163,0.24456521739130435,0.0,1.0,0.5701754385964912
0.06173068024062934,0.0,1.0,0.2435897435897436,1.0,0.375,0.5,0.5,0.125,1.0,0.07002373685995253,0.44897959183673464,0.18478260869565216,0.0,0.0,0.28771929824561404
0.07200370198981954,1.0,0.0,0.0,0.0,0.625,1.0,0.5,0.125,0.6666666666666666,0.038869108172261774,0.2040816326530612,0.6141304347826086,0.0,0.0,0.5596491228070175
0.08227672373900972,1.0,1.0,0.16666666666666669,1.0,0.125,0.5,0.5,0.125,1.0,0.1326890471346219,0.5510204081632653,0.16304347826086957,0.0,0.0,0.6771929824561403
0.08403516890328552,1.0,0.0,0.9615384615384615,0.0,1.0,0.0,0.5,0.0,0.0,0.6145642590708715,0.9387755102040816,0.31521739130434784,0.5294117647058822,0.0,0.04035087719298245
0.08514576584914392,0.0,1.0,0.01282051282051283,0.0,0.375,1.0,0.5,0.5,0.6666666666666666,0.09516785350966431,0.5918367346938775,0.9021739130434783,0.0,0.0,0.687719298245614
0.08616381304951412,1.0,0.0,0.10256410256410259,0.0,0.375,1.0,0.5,0.25,1.0,0.09548999660902002,0.3061224489795918,0.9293478260869565,0.0,1.0,0.37894736842105264
0.08718186024988432,1.0,1.0,0.5769230769230769,1.0,0.875,0.0,0.5,0.375,0.3333333333333333,0.0999237029501526,0.6530612244897959,0.6467391304347826,0.0,0.0,0.9263157894736842
0.08819990745025451,0.0,0.0,0.2948717948717948,1.0,0.0,0.0,0.5,0.0,1.0,0.15933367243133267,0.7346938775510203,0.7065217391304348,0.0,0.0,0.7701754385964912
0.08921795465062471,0.0,1.0,0.4487179487179487,1.0,0.625,0.0,0.5,0.0,0.3333333333333333,0.42336385215327227,0.18367346938775508,0.048913043478260865,0.11764705882352944,0.0,0.3157894736842105
0.09023600185099491,1.0,0.0,0.41025641025641024,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.8057392336385216,0.6938775510204082,0.43478260869565216,0.11764705882352944,0.0,0.6087719298245614
0.09125404905136511,1.0,1.0,0.34615384615384615,1.0,0.25,0.0,0.0,0.25,0.3333333333333333,0.5888521532722957,0.9387755102040816,0.15217391304347827,0.29411764705882354,0.0,0.5122807017543859
0.09227209625173531,1.0,1.0,0.2564102564102564,0.0,0.25,0.5,1.0,0.375,1.0,0.5998813157002374,0.32653061224489793,0.7228260869565217,0.0,0.0,0.5578947368421052
0.09329014345210551,1.0,1.0,0.8717948717948718,0.0,1.0,0.0,0.5,0.0,0.0,0.7363258731773483,0.9591836734693877,0.1793478260869565,0.5294117647058822,0.0,0.7947368421052631
0.09430819065247571,1.0,0.0,0.2564102564102564,1.0,0.0,0.5,0.5,0.125,1.0,0.5245167853509665,0.18367346938775508,0.1358695652173913,0.11764705882352944,0.0,0.7771929824561403
0.09541878759833411,1.0,0.0,0.1282051282051282,0.0,1.0,1.0,0.5,0.75,1.0,0.10806205493387588,0.44897959183673464,0.11413043478260869,0.0,1.0,0.507017543859649
0.09643683479870431,0.0,1.0,0.2692307692307693,1.0,0.0,0.5,0.0,0.125,1.0,0.7641488640217022,0.3469387755102041,0.46739130434782605,0.11764705882352944,1.0,0.6140350877192982
0.09745488199907451,1.0,1.0,0.39743589743589747,1.0,0.25,0.0,0.0,0.25,0.3333333333333333,0.6510088165479824,0.9183673469387754,0.1902173913043478,0.29411764705882354,0.0,0.5561403508771929
0.0984729291994447,1.0,1.0,0.5256410256410257,0.0,0.25,0.0,0.0,0.375,0.3333333333333333,0.4485164462529671,0.8163265306122448,0.31521739130434784,0.0,0.0,0.24561403508771928
0.0994909763998149,0.0,1.0,0.41025641025641024,0.0,0.5,0.0,1.0,0.375,0.3333333333333333,0.676305527297389,0.9387755102040816,0.010869565217391304,0.0,0.0,0.7543859649122807
0.1005090236001851,0.0,0.0,0.14102564102564102,1.0,0.375,1.0,0.5,0.25,1.0,0.1663021363173957,0.6530612244897959,0.125,0.0,0.0,0.7596491228070175
0.1015270708005553,1.0,1.0,0.2948717948717948,0.0,0.875,0.0,0.5,0.125,1.0,0.3134876229230248,0.4897959183673469,0.125,0.0,1.0,0.3263157894736842
0.1025451180009255,0.0,1.0,0.1282051282051282,0.0,0.75,1.0,0.5,0.125,1.0,0.11196168192607664,0.2857142857142857,0.34782608695652173,0.0,0.0,0.7824561403508772
0.1035631652012957,0.0,1.0,0.33333333333333337,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.2136656493726687,0.16326530612244897,0.46195652173913043,0.0,0.0,0.6666666666666666
0.1045812124016659,1.0,1.0,0.7564102564102564,1.0,0.0,0.0,1.0,0.125,0.0,0.5439047134621906,0.836734693877551,0.03804347826086957,0.11764705882352944,1.0,0.5964912280701754
0.1056918093475243,0.0,1.0,0.14102564102564102,1.0,0.5,1.0,0.5,0.125,1.0,0.12205832485588336,0.6326530612244897,0.22826086956521738,0.0,0.0,0.3017543859649123
0.1067098565478945,1.0,0.0,0.2435897435897436,1.0,0.875,0.5,0.5,0.5,1.0,0.07478806375042388,0.9591836734693877,0.6847826086956521,0.0,0.0,0.23157894736842105
0.1077279037482647,1.0,1.0,0.2948717948717948,1.0,0.25,0.0,0.0,0.5,1.0,0.7671922685656154,0.9387755102040816,0.16304347826086957,0.0,0.0,0.34035087719298246
0.1087459509486349,0.0,1.0,0.717948717948718,1.0,1.0,0.0,0.0,0.125,0.3333333333333333,0.9739148864021703,0.8571428571428571,0.09239130434782608,0.11764705882352944,0.0,0.07017543859649122
0.10976399814900509,1.0,0.0,0.0,0.0,0.375,1.0,0.5,0.375,0.6666666666666666,0.034867751780264494,0.6938775510204082,0.7989130434782609,0.0,0.0,0.763157894736842
0.11078204534937529,1.0,1.0,0.39743589743589747,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.34271787046456426,0.2857142857142857,0.021739130434782608,0.11764705882352944,0.0,0.7491228070175439
0.11180009254974549,0.0,1.0,0.4487179487179487,1.0,0.5,0.0,0.0,0.125,0.3333333333333333,0.9457104103085792,0.8979591836734693,0.16847826086956522,0.11764705882352944,0.0,0.7684210526315789
0.11281813975011569,1.0,0.0,0.16666666666666669,0.0,0.25,0.5,0.5,0.5,1.0,0.06546286876907426,0.22448979591836732,0.5760869565217391,0.0,1.0,0.1456140350877193
0.11383618695048589,0.0,0.0,0.3205128205128205,0.0,0.0,0.0,0.5,0.125,0.3333333333333333,0.6881993896236012,0.9183673469387754,0.592391304347826,0.5294117647058822,0.0,0.10526315789473684
0.11485423415085609,0.0,0.0,0.2948717948717948,1.0,0.0,0.0,0.5,0.375,1.0,0.27165988470668023,0.3469387755102041,0.7065217391304348,0.0,1.0,0.37894736842105264
0.11596483109671449,0.0,0.0,0.15384615384615385,0.0,0.75,0.5,0.5,0.375,1.0,0.0541709053916582,0.5714285714285714,0.5108695652173912,0.0,0.0,0.04035087719298245
0.11698287829708469,0.0,1.0,0.2692307692307693,1.0,0.0,0.5,0.5,0.375,1.0,0.122558494404883,0.5102040816326531,0.24456521739130435,0.0,0.0,0.0649122807017544
0.11800092549745489,0.0,1.0,0.2948717948717948,1.0,0.5,0.0,1.0,0.125,1.0,0.08713123092573755,0.36734693877551017,0.6413043478260869,0.0,0.0,0.24561403508771928
